review_text,rating_svg,date,location,supplier_response,company,rating
"Well, I give you the point because you are doing brilliant job to make things easier for cars user ,",stars-1.svg,2024-10-24 16:07:33+00:00,BE,"Hi! Thank you for sharing your feedback. We noticed that you left a 1-star rating despite your kind words, and we’re a bit confused about this discrepancy. Our Quality Control Manager will reach out to you shortly to discuss your experience in more detail and to provide any assistance you may need. We truly appreciate your understanding and look forward to resolving this matter together. Best regards, AUTODOC Team",autodoc-be,1
Correct parts and delivered in short time. Great service would definitely recommend.,stars-5.svg,2024-10-06 13:50:42+00:00,ZA,"Daniel! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-be,5
You are reliable and good services for your customers.,stars-5.svg,2024-10-03 17:37:41+00:00,BE,"Hi Manu Joseph! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-be,5
Via the search tool I order the items I need. After installation it seems that it where not the correct ones. They refund me total amount of the order and selected for me the correct ones.,stars-5.svg,2024-09-25 16:27:42+00:00,BE,"Hello Bart! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-be,5
"Good website, lots of parts, good prices, but delivery is a nightmare. Even if a part is in stock, it takes days before you even get a notification that it will be shipped and even then you don't have a clue when it will arrive. Ordered a part on 21/09, part is in stock on the website, it's now 25/09 and it didn't even left the stock yet..",stars-2.svg,2024-09-25 09:17:48+00:00,BE,"Hi Koen! We are sorry for delay in processing your order and hope that parts will serve you well. We'd appreciate it if you could update your review to let us when the order is delivered. If you have any questions feel free to contact us at trust@autodoc.be. Best regards, AUTODOC team",autodoc-be,2
No commentIt's good,stars-5.svg,2024-09-22 14:39:51+00:00,BE,"Hello Hassan! Thank you for taking the time to leave a review of our company. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-be,5
Very good everything,stars-5.svg,2024-09-21 14:03:55+00:00,BE,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Good good an sinel,stars-5.svg,2024-09-16 15:57:35+00:00,BE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-09-12 16:35:44+00:00,BE,"Hello Mohamad Kdimati! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Very nice service Good qualityDelivery on time,stars-5.svg,2024-09-10 10:43:23+00:00,BE,"Hello Idriss Alaoui! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
I buy already few years my car parts on Autodoc. Tue experience is good also the service.,stars-5.svg,2024-09-07 12:49:33+00:00,GB,"Hello James! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc-be,5
PerfectGood super,stars-5.svg,2024-08-31 14:51:01+00:00,BE,"Hi Siderov Dincher! Thank you for your feedback. We are pleased that we were able to impress and delight you! Kind regards, AUTODOC team",autodoc-be,5
Autodox It’s the best website you can’t trust him and Internet. They are honest good quality perfect price the team working there it’s very professional. They can support you when you need to support and it’s very familiar with its a great team. Thank you Auto Dox.,stars-5.svg,2024-08-28 18:36:47+00:00,BE,"Dear Issam! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
Correct  ...,stars-5.svg,2024-08-24 20:22:41+00:00,BE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-1.svg,2024-08-23 11:10:59+00:00,BE,"Hi Manuel! Thanks your feedback. Your case has been referred to the quality control department and will be considered as soon as possible. If you have any questions, feel free to contact us at trust@autodoc.be. Best regard, AUTODOC team",autodoc-be,1
Very good!!,stars-5.svg,2024-08-22 20:02:56+00:00,BE,"Hello Catalin! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-08-17 15:36:18+00:00,BE,"Hello! Thank you for your kind words and appreciation of the quality of our work. Your feedback - is the best reward for us. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-be,5
"Great site ,Everything is simple and clear.",stars-5.svg,2024-08-16 13:56:32+00:00,BE,"Hello Laziuk Valery! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc-be,5
SUPER SERVICE1ATHE MISTAKE OF DELIVERY WAS FAST AND GOOD CORRECTED.HOPE THE DEAL SOON AGAIN WITH YOU.THE PERSON PROVIDED GREAT HELP.,stars-5.svg,2024-08-14 22:46:34+00:00,BE,"Hello Ruben! Thank you for taking the time to leave a review of our company. Our experts are always ready to provide professional help. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-be,5
"good price, fast shipping now with this order, less than 1 week.",stars-5.svg,2024-08-14 12:16:20+00:00,BE,"Hello George! Thank you for taking the time to leave a review of our company. We are looking forward to seeing you in our online store. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-4.svg,2024-08-06 18:29:28+00:00,BE,"Hello! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",autodoc-be,4
Reply from AUTODOC - Belgium,stars-4.svg,2024-08-05 17:49:10+00:00,BE,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,4
Reply from AUTODOC - Belgium,stars-5.svg,2024-07-29 13:12:38+00:00,BE,"Hi Muaadh! We are very pleased to read sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-07-23 09:19:17+00:00,BE,"Hello Mohammed! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc-be,5
Perfect service,stars-5.svg,2024-07-13 10:49:46+00:00,BE,"Hello Adam! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-07-11 12:34:10+00:00,BE,"Hello Kristijan ! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
"Hello, the demand is good and within 48 hours I continued to order.",stars-5.svg,2024-07-10 13:05:55+00:00,BE,"Hello! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-07-07 09:45:06+00:00,BE,"Hello Bernard Nicolas, Thank you for taking the time to leave a review of our company. Your feedback - is the best reward for us. Best regards, AUTODOC Team",autodoc-be,5
Top++++++++,stars-5.svg,2024-06-30 16:27:58+00:00,BE,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Autodoc is best,stars-5.svg,2024-06-28 21:06:49+00:00,BE,"Hello Omar! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Super good price very good parts. On time delivery. Thanks you,stars-5.svg,2024-06-26 16:07:58+00:00,BE,"Hello Rajput! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",autodoc-be,5
Cool end fast leveringen,stars-5.svg,2024-06-25 04:27:00+00:00,BE,"Hello Emrah! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Invoice with 23 % sended to Belgium where is 21%,stars-1.svg,2024-06-24 12:48:28+00:00,FR,"Hello Artur, When placing your order, you indicated that you are a legal entity (Business Customer), but you did not provide correct company information That is why you were charged the VAT applicable in the country of dispatch in line with European tax law. Plus, we see that later you provided us with the correct information about your company and  VAT was removed. And difference were refunded to you. We hope you like our services and goods and you will give us higher rating in the future. If you have any questions you can always contact us at  help@autodoc.de. Best Regards, AUTODOC Team",autodoc-be,1
Very reliable and excellent customer service. Every issues addressed and got solved in the same day you reach out for help.,stars-5.svg,2024-06-19 12:26:27+00:00,NL,"Hello Thomas ! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc-be,5
"Paste perfect, goede en vlotte levering.",stars-5.svg,2024-06-08 09:52:28+00:00,BE,"Hello Mireille! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc-be,5
"Ordered several parts, one of them being a rear muffler of an old Polo. This thing is maybe 1m long. Ordered on 27/5, today, 6/6 it still shows it's somewhere in transit in Germany. However, I had to pay extra €50(!!!) because it's ""oversized"". Customer online help is useless, repeating the same automated line that it's oversized and it will arrive, eventually. I ordered much bigger things in the past like an engine crane, never had to pay any ""oversided"" fee and then wait 2 weeks for it to arrive. Useless and not to use if you need the parts quickly. Oh, eventhough I paid autodoc, now it's not their problem and I have to discuss it further with the shipping company NOX. Easy peasy, right, it's my problem now? Oh yeah, as my packages are still somewhere in Germany 6 days on the same place, without any updates, it's worth mentionaing that autodoc uses a shipping company which has 0(!!) positive reviews, just 12 1-star complaints. As to the answer below, I'm still waitingUpdate: 10/6 contacted support via chat (only option). They see that the packages didn't move for almost a week now. They will contact NOX to verify the situation. When will I get the answer? They don't know this, I have to wait. They don't even know themselves how to get information from a shipping company they use and for which they charge in total almost €75 to deliver a small muffler. Update 14/6: I didn't even hear once from the customer service and ordered parts still in the same place somewhere in Germany. Nox.express doing Nox things I guess. Meanwhile my car is still off the road. I guess I will have to rent one and bill autodoc. If they would put half the effort they're putting in trying to get my reviews removed, into solving the issue, it would maybe progress things.",stars-1.svg,2024-06-14 13:47:18+00:00,BE,"Hello, We are sorry to hear you faced any inconvenience. Our quality control manager will look into the issue that occurred and get back to you in the shortest term. Best Regards, AUTODOC Team",autodoc-be,1
is top product,stars-5.svg,2024-06-04 05:34:03+00:00,BE,"Hi Youssef! Thank you for taking time to leave a review of our company. Have a nice day! Best regards, AUTODOC Team",autodoc-be,5
"Poor quality products. I purchased a VW Golf 7 boot mat and the quality of the rubber is fantastic It feels like plastic, not rubber at all",stars-1.svg,2024-06-03 12:14:23+00:00,BE,"Dear Peter, We are sorry for the inconvenience caused. Please, contact us at trust@autodoc.be and provide us with order details. Our Quality Control team will check the information and answer your questions. Best Regards, Your AUTODOC Team.",autodoc-be,1
Good aplicayion,stars-5.svg,2024-05-30 13:08:46+00:00,BE,"Hello Marleneanu ! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-05-08 11:07:35+00:00,BE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
Fast and packed quality products.,stars-5.svg,2024-05-02 10:52:16+00:00,BE,"Hi. Thank you for the wonderful rating! Your opinion helps us improve our work and delight our customers. We will be glad to see you again! Best regards, AUTODOC Team",autodoc-be,5
Super service merci,stars-5.svg,2024-04-27 11:49:39+00:00,BE,"Hello Sadok! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-be,5
Okkkkk parts,stars-5.svg,2024-04-25 11:04:43+00:00,BE,"Hello Octavian! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Alles perfect in orde en snelle levering.,stars-4.svg,2024-04-21 14:15:55+00:00,BE,"Hello Ronald! We are very pleased to read the sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc-be,4
fast and cheap shipping,stars-5.svg,2024-04-20 23:46:08+00:00,BE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
Refund was ok after customer complaint.,stars-4.svg,2024-04-04 12:53:15+00:00,BE,"Hello! Thank you for your feedback. Our specialists are always ready to provide professional advice. Please, feel free to contact us again. Best regards, AUTODOC team",autodoc-be,4
"Always correct , always on time, thank you!",stars-4.svg,2024-03-27 21:42:11+00:00,BE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,4
"After 12 days I still haven't received the parts I ordered. The company isn't able to tell me when the parts will arrive or what solution they envisage. They respond only in general terms but fail to give an update. After posting this review the company contacted me to offer an apology for the delay, a refund on shipping costs and a discount coupon for next purchase. I accept this and hope everything will work smoothly in the future.",stars-4.svg,2024-04-19 08:55:09+00:00,BE,"Dear Eric, We bring you our sincerest apologies for the inconvenience caused. Please contact us at trust@autodoc.be to enable us to identify you and help you. Our users' satisfaction is of course our priority. Best regards, AUTODOC team",autodoc-be,4
Goed maar in Frans should be better,stars-5.svg,2024-03-06 22:11:43+00:00,BE,"Bonjour, Valentin! Merci beaucoup pour les aimables paroles. vous pouvez nous recontacter au cas ou vous aurezs des questions. Meilleures salutations, L'équipe AUTODOC.",autodoc-be,5
Because good price and good quality,stars-5.svg,2024-03-06 21:44:52+00:00,BE,"Hello Monsieur DI GIU! We are very pleased to read the sincere reviews. Thank you for choosing our company. We are glad that you were satisfied with everything. Best regards, AUTODOC Team",autodoc-be,5
"This company is the worst you can get. It's like casino, you either win or you lose. Worst experience i ever had with the company and the after sales management pushing me around Nox express and AutoDoc. After close to 2 months i still don't know where my order is or my money.This company deserves to rot in Hell.",stars-1.svg,2024-03-04 09:34:23+00:00,BE,"Hello! We are sorry for the inconveniences caused. Please contact us at help@autodoc.de and provide your order details. We will check the case and answer on your questions. Best regards, AUTODOC team",autodoc-be,1
frenchhhhhhhh,stars-5.svg,2024-03-02 15:16:57+00:00,BE,Bonjour Patrick ! Merci pour vos commentaires positifs! Respectueusement. L' Équipe AUTODOC,autodoc-be,5
Big thanks to the aftersale service for finding a solution for my problem.,stars-5.svg,2024-02-29 18:18:28+00:00,BE,"Hello David! Please, accept our gratitude for your feedback and attention to our work. We are happy to know that you have a positive experience of cooperation with us. We wish you good luck on any road. Best regards, AUTODOC Team",autodoc-be,5
"Simple, multi marques, très bons prix, rapide, what else ?",stars-5.svg,2024-02-24 12:57:28+00:00,BE,"Hello! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc-be,5
It’s good product,stars-5.svg,2024-02-21 15:11:34+00:00,BE,"Good afternoon! Thank you for your feedback. We are very happy to know that we were able to surprise and please you! Best regards, AUTODOC Team",autodoc-be,5
Super service,stars-5.svg,2024-02-20 13:17:31+00:00,BE,"Hello Mickael! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-be,5
On time delivery. Good service.,stars-5.svg,2024-02-19 13:39:51+00:00,BE,"Good afternoon, thank you for your high rating. We are glad that our services were able to meet your expectations. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-4.svg,2024-02-18 07:47:27+00:00,BE,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,4
Best service Best price,stars-5.svg,2024-02-17 15:35:11+00:00,BE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
👌 Perfect service,stars-5.svg,2024-02-17 11:52:28+00:00,BE,"Hello! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
Super service,stars-5.svg,2024-02-16 14:16:06+00:00,BE,"Hello! We are very pleased to receive positive feedback from our customers! Good luck on any road. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-02-12 13:05:39+00:00,BE,"Hello Mahla Ahmed! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Parfait.Au top.,stars-5.svg,2024-02-08 12:35:50+00:00,BE,"Bonjour! Merci pour votre temps et votre appréciation. Meilleures salutations, L'équipe AUTODOC",autodoc-be,5
Service en info,stars-5.svg,2024-02-05 11:43:36+00:00,BE,"Hello Gilbert ! Thank you for your feedback. Have a nice day! Best regards, AUTODOC Team",autodoc-be,5
Impeccable,stars-5.svg,2024-02-02 15:39:06+00:00,BE,"Bonjour, Daniel ! Merci d'avoir pris le temps de laisser un avis sur notre entreprise. Passes une bonne journée! Meilleures salutations, L'équipe AUTODOC.",autodoc-be,5
"Cabien lucht filter is niet zo goed , bmw cabine lucht filter was beter",stars-2.svg,2024-02-01 16:59:25+00:00,BE,"Hello Ahmad! It's a pity you aren't happy with the products you received! Please be informed that our quality control manager will look into the issue that occurred and get back to you in the shortest terms. Best Regards, AUTODOC Team.",autodoc-be,2
Reply from AUTODOC - Belgium,stars-5.svg,2024-01-27 00:00:00+00:00,BE,Bonjour Maxime! Merci pour votre temps et votre commentaire positif! Respectueusement. L' Équipe AUTODOC,autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-01-26 13:23:31+00:00,BE,"Hello Sen Sami! We want to thank you for your time and positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Geek food ervaring...Food job 👍,stars-5.svg,2024-01-25 16:47:26+00:00,BE,"Hello Philippe! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-5.svg,2024-01-24 13:13:17+00:00,BE,"Hello Fabian! Thank you very much for your kind words. We will continue to delight you with high-quality service. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-4.svg,2024-01-22 00:20:34+00:00,BE,"Hello Ventzislav! Thank you for the feedback. Please, feel free to contact us if you have any questions. Best regards, AUTODOC Team",autodoc-be,4
Reply from AUTODOC - Belgium,stars-4.svg,2024-01-19 18:12:25+00:00,BE,"Hello! Thank you for your positive feedback! Best regards, AUTODOC Team",autodoc-be,4
Reply from AUTODOC - Belgium,stars-5.svg,2024-01-19 17:46:51+00:00,BE,"Hello Vardan! Thank you very much for your time and appreciation. Best regards, AUTODOC Team",autodoc-be,5
Reply from AUTODOC - Belgium,stars-1.svg,2024-01-09 16:15:50+00:00,BE,"Hello EUGEN, We are sorry to hear you faced any inconvenience. Our quality control manager will look into the issue that occurred and get back to you in the shortest term. Best Regards, AUTODOC Team.",autodoc-be,1
"Initial screen wipers did not fit but the issue was resolved quickly by send a new set, free of charge.",stars-5.svg,2024-01-09 12:31:10+00:00,BE,"Hello Ives! We are very glad that your cooperation with us has brought positive emotions. Our specialists are always ready to provide professional advice. Please, feel free to contact us again. Best regards, AUTODOC team",autodoc-be,5
"I am writing to express my disappointment regarding the way my order has been handled. You received my payment on the 2nd of December, yet when I inquired about the status of my order yesterday 12... See more",stars-1.svg,2025-12-12 15:26:23+00:00,,,daparto,1
I do not like to spend to much time at a review. De parts were good at the right price. Delivery was a little slow. Probably because they come from different suppliers. I would prefer getting one ship... See more,stars-5.svg,2023-06-19 08:14:52+00:00,,,daparto,5
Very satisfied with the prices and delivery time.  The parts were well packaged and i received for each order a return form .,stars-5.svg,2023-04-24 07:14:31+00:00,,,daparto,5
"My first experience is great. Quality goods,great price,fast delivery.
I will shop with DAPARTO again.",stars-5.svg,2024-02-25 08:25:38+00:00,,,daparto,5
"I am writing to express my disappointment regarding the way my order has been handled. You received my payment on the 2nd of December, yet when I inquired about the status of my order yesterday 12th December, I was informed by email that you are processing a refund instead.This is unacceptable, and I expect a clear explanation for this situation as well as timely resolution.An enterprise to avoid for your future order",stars-1.svg,2025-12-12 15:26:23+00:00,FR,,daparto,1
"Don't waste time on this website. I subscribed, I found my spareparts and I went next step to pay. I completed my data TWICE. Surprise!!! You cannot pay. The option ""JETZT KAUFEN"" for payment is not active. More than this, after you write all your data, name, address, phone number, e mail.... you have to chose payment method. When you click one og the options all what you wrote before disappears. I guess it's something only for the germans.... Anyway, WASTE OF TIME.",stars-1.svg,2025-11-02 19:00:17+00:00,DK,,daparto,1
"They sent me a set of used brake pads, with the box open and in poor condition and with missing parts.Shameless scammers, now I'll have to waste my time sending back the used brake pads they tried to scam me with, and cross my fingers that they'll give me my money back.I will never buy from this dealer again.!!!!!!!",stars-1.svg,2025-06-30 15:22:31+00:00,DE,,daparto,1
"they take my money, but do not send confirmation or take my order. i have to wait a couple weeks to get a refund. horrible service. this has happened 3x now.",stars-1.svg,2025-05-27 11:14:45+00:00,NL,,daparto,1
Reliable service,stars-5.svg,2024-03-05 19:24:05+00:00,AT,,daparto,5
"My first experience is great. Quality goods,great price,fast delivery.I will shop with DAPARTO again.",stars-5.svg,2024-02-25 08:25:38+00:00,HR,,daparto,5
The product that I brought through you all doesn't fit. You gave me the return email for the company direct and still I have no response.,stars-1.svg,2024-01-31 18:03:03+00:00,US,,daparto,1
"Easy to use, good selection of parts, goof prices.",stars-5.svg,2023-11-01 10:14:45+00:00,HR,,daparto,5
Delivery split in two without proper trackinginfo. Packaging not fit gor the products. Product was damaged because of bad handling and packaging.,stars-2.svg,2023-08-02 06:25:10+00:00,NL,"Hi, thank you for your message. After consultation with the dealer and shipper Q-Parts24, the goods had to be sent in two packages due to the weight. Otherwise, the risk of the package being damaged is simply too great. Thank you very much for your understanding.",daparto,2
I do not like to spend to much time at a review. De parts were good at the right price. Delivery was a little slow. Probably because they come from different suppliers. I would prefer getting one shipment from one supplier,stars-5.svg,2023-06-19 08:14:52+00:00,NL,,daparto,5
Very satisfied with the prices and delivery time.  The parts were well packaged and i received for each order a return form .,stars-5.svg,2023-04-24 07:14:31+00:00,AT,,daparto,5
"I love this website to order parts, it checks for the lowest price of all parts required, the only thing i miss is the option to select one company for ordering parts, because sometimes it is ridiculous to have 4 parts being shippen from 4 different locations, thats not really eco friendly.",stars-5.svg,2023-02-07 07:25:09+00:00,NL,,daparto,5
Arrived as it should,stars-5.svg,2023-02-06 09:53:50+00:00,SE,,daparto,5
"My experience was very good, I found the best prices and adequate treatment. Very happy.",stars-5.svg,2022-12-05 00:02:00+00:00,ES,,daparto,5
Fair prices. Clear website. Articles were packed in a good way. Will order again at Departo.,stars-5.svg,2022-10-20 07:53:30+00:00,NL,,daparto,5
"Always a great website for your vehicle needs, living in Ireland i find the prices and shipping excellent as well as the savings i make compared to part prices in Ireland.",stars-5.svg,2022-07-12 23:44:32+00:00,IE,,daparto,5
"Brilliant site capturing many sellers in one place. Could be better if they had a better translated site in English, but the translate function work ok. I got to know about this hidden gem by youtuber Sreten at M539 Restorations.",stars-4.svg,2022-06-07 17:40:06+00:00,SE,,daparto,4
"Was a great experience, shipment was fast. Will definitely recommed.",stars-5.svg,2022-04-19 14:55:26+00:00,CW,,daparto,5
"Ordering was easy, payment was stangeOrdering was easy parts were quick to find.Payment via Paypal [I am NOT a member] using my credit card SEEMED to have worked. I recieved a payment request which I considered to be a standard thing so I did not pay [again] In fact I had not payed with the first order, so I did finish that second request for payment and all went thru OK [another reason I am not a fan of paypal].The delivery date and timing [DHL] was quite slow to come thru [there was a weekend between] but the delivery timing got changed a couple of times so I missed the delivery. The pack was deliverd Ok and the contents were good and good quality.",stars-4.svg,2022-02-12 13:24:12+00:00,NL,,daparto,4
"It was a pleasure to work with you, great and profesional service",stars-5.svg,2021-11-30 19:47:03+00:00,LT,,daparto,5
very good place to compare prices and have best prices for car parts,stars-4.svg,2021-10-18 04:25:33+00:00,FR,,daparto,4
"Never again.Product not recieved, no answers on mails.waiting for almost 3 months. Daparto says that Woospa must take care of it. Woospa say UPS has delivered.So be careful, this could be an expensive part you are buying if you pay and do not recieve anything.",stars-1.svg,2021-06-25 15:50:21+00:00,NL,"Hi Richard, thank you for your review. Woospa has submitted a complaint to UPS for you. According to the company UPS, the goods were delivered. Since, according to you, this is not the case, Woospa had to file a new complaint on your behalf and an investigation had to be made. Since the goods are deemed to have been delivered, this investigation must first be completed before further steps can be taken. We apologize for the inconvenience and thank you for your understanding.",daparto,1
Easy to find parts. Clear overview of suppliers that offer the requested part. Easy and safe way to make order and make the payment. After the order is placed you receive updates on every step of the proces.,stars-5.svg,2021-05-31 10:50:22+00:00,NL,,daparto,5
Why it does not work in english?!?!Invoice did not have correct zip code.,stars-4.svg,2021-03-16 08:10:05+00:00,DE,,daparto,4
"HELLO,Everything was super.....5 stars",stars-5.svg,2020-09-16 08:39:45+00:00,SI,,daparto,5
"Although there was some confusion in the order system, the product was delivered and is functioning fine.",stars-5.svg,2020-05-03 08:22:22+00:00,DE,,daparto,5
"Got all parts within 2.5 day. Super service, but it would be even better if you would have english version of your page.",stars-5.svg,2019-11-09 06:36:56+00:00,HR,,daparto,5
Perfect! Thank you!,stars-5.svg,2019-11-05 10:39:47+00:00,BG,,daparto,5
"You cand find diferent articles, by diferent sellers, but hier you can make all-in-1!100%+ recomanded!",stars-5.svg,2019-10-25 17:48:43+00:00,DE,,daparto,5
"Quick, accurate and contemptuous to deliver ordered goods. Excellent supply",stars-5.svg,2019-10-24 04:55:43+00:00,RS,,daparto,5
War alle in Ordnung... 👍,stars-5.svg,2019-02-19 20:39:14+00:00,DE,,daparto,5
Superfast delivery to Sweden. Great price,stars-5.svg,2018-12-29 13:54:35+00:00,SE,,daparto,5
All went well.,stars-5.svg,2017-11-22 06:52:02+00:00,CH,,daparto,5
"Nealy all ok. It takes long time to receive the parts from the suppliers, when it go to another country. Kim",stars-4.svg,2017-10-11 07:08:34+00:00,DK,,daparto,4
Workes very well for international buyers as shipment is no problem. Will buy from Departo again. Thank you.,stars-5.svg,2017-06-15 06:06:30+00:00,DK,,daparto,5
The database of spare parts is not huge but there are many companies offering the same item or the interchangeable one. So it's easy to find the best one for you (price or quality).,stars-5.svg,2016-09-30 11:31:44+00:00,IT,,daparto,5
After ordering it was a very quick service and a very nice bit of kit when i opened it.,stars-5.svg,2025-08-01 18:17:30+00:00,,,motointegrator-fr,5
Very large parts catalog. Very fast delivery. I am very satisfied with this retailer.,stars-5.svg,2025-06-10 09:17:50+00:00,,,motointegrator-fr,5
Quick and easy… part arrived as scheduled and properly protected parcel. Tracking to follow shipment status. Car fixed and ready to roll,stars-5.svg,2025-09-05 21:00:42+00:00,,,motointegrator-fr,5
"Very good site, more competitive than autodoc but choice is lower , sometimes not easy to find the right peace, ok for shipment and delivery. Often i order on this site, zéro claim till now",stars-5.svg,2025-09-11 06:27:34+00:00,,,motointegrator-fr,5
"Très mauvaise expérience. J’ai reçu mon produit dans une boîte déjà ouverte, le scellé était abîmé et ça ne fait pas sérieux du tout. Quand on achète du neuf, on s’attend à recevoir un paquet bien f... See more",stars-1.svg,2025-08-20 05:28:52+00:00,,,motointegrator-fr,1
"I ordered a throttle body (MAGNETI MARELLI 802000000197, order ref. FRD-505-294-058) from Motointegrator France.
After installation, the part turned out to be defective — unstable idle, throt... See more",stars-1.svg,2025-10-16 21:05:25+00:00,,,motointegrator-fr,1
"Commander un joint de porte de clio3 phase2, recu un joint de porte pour Mercedes-Benz",stars-1.svg,2025-09-16 21:35:43+00:00,,,motointegrator-fr,1
"Items very badly packaged. Heavy, expensive items were thrown into a box with only one piece of tape. The package burst open in transit. Arrogant customer service, and the company now deems it my fa... See more",stars-2.svg,2025-12-16 11:18:38+00:00,,,motointegrator-fr,2
Very good fast delivery and got exactly what l ordered.,stars-5.svg,2025-10-03 07:54:09+00:00,,,motointegrator-fr,5
"Simple to order, right product and super fast delivery.",stars-5.svg,2025-06-09 08:40:55+00:00,,,motointegrator-fr,5
"Delivery ok, all filters correct and a good price.",stars-5.svg,2025-11-03 11:41:19+00:00,,,motointegrator-fr,5
"All the spare parts ordered so fare fit, and seem to be original. No complaints.",stars-5.svg,2026-01-16 08:42:20+00:00,,,motointegrator-fr,5
"THank You,  very fast delivery. Everythin correct.",stars-5.svg,2025-08-13 10:17:12+00:00,,,motointegrator-fr,5
Motul oil received. Very well wrapped and speedy delivery.,stars-5.svg,2025-10-14 19:27:22+00:00,,,motointegrator-fr,5
"Fast shipping super prices, I'll order again",stars-5.svg,2025-04-09 15:44:02+00:00,,,motointegrator-fr,5
Correct parts all fitted and cure the problem,stars-5.svg,2025-03-28 10:54:43+00:00,,,motointegrator-fr,5
Very fast delivery. Products are perfect.,stars-5.svg,2025-05-05 13:28:03+00:00,,,motointegrator-fr,5
Best prices among the main shops regarding spare parts,stars-5.svg,2025-12-19 14:12:13+00:00,,,motointegrator-fr,5
"Excellent product, fits and works well, very happy.",stars-5.svg,2025-04-12 21:38:47+00:00,,,motointegrator-fr,5
"Fast delivery, easy pay, good price.",stars-5.svg,2025-05-08 13:51:07+00:00,,,motointegrator-fr,5
