review_text,rating_svg,date,location,supplier_response,verified,company,review_text_clean,company_site,review_text_clean_advanced,issue_categories
"Quick delivery as promised, this tire is perfect for my BMW 1250 RT.",5,2025-03-18 17:56:04+00:00,CH,"Bonjour monsieur  Spoerli, Merci infiniment pour votre commentaire positif. Votre soutien est très apprécié. Nous sommes à votre disposition. Cordialement, 123pneus.fr",1,123pneus,Quick delivery as promised this tire is perfect for my BMW 1250 RT,ch,quick delivery promised tire perfect bmw 1250 rt,Counter()
"Ordered on Nov 22 with the delivery date in 7 days.No sign of the order for several weeks. No responses to any email or web inquiries. Absolute radio silence.Asked to cancel threatening with filing a dispute with the bank. Got immediate reply saying the order was cancelled and will be refunded the day after.This was on January 7.No sign on money on the next day, the next week, next 2 weeks, 3 weeks, etc. Again, absolutely NO response to any email inquiries, the contact form on the website fails with a ""server error"", the phone line puts you on an indefinite hold.As a last ditch attempt to resolve this amicably, emailed claims-at-dietl.com and order-at-dietl.com yesterday. Somehow one of them worked - got a reply today saying the refund was issued Jan 23, i.e. 3 weeks ago, and check with my bank.Then, even more miraculously, in 2 hours money showed up on the account. Must be a pure coincidence I'm telling you.Lovely experience, never again.",1,2025-02-12 12:06:01+00:00,CH,"Dear Customer, We sincerely apologize for the frustration and inconvenience you have experienced with your order and refund process. This is certainly not the level of service we strive to provide, and we completely understand how upsetting this must have been for you. We are glad to hear that your refund has finally been processed. To help us look into your case further, could you kindly provide your order number? This will allow us to investigate the issue more thoroughly and ensure we take the necessary steps to improve our service moving forward. Once again, we deeply apologize for the trouble caused and thank you for your patience. Best regards,",0,123pneus,Ordered on Nov 22 with the delivery date in 7 daysNo sign of the order for several weeks No responses to any email or web inquiries Absolute radio silenceAsked to cancel threatening with filing a dispute with the bank Got immediate reply saying the order was cancelled and will be refunded the day afterThis was on January 7No sign on money on the next day the next week next 2 weeks 3 weeks etc Again absolutely NO response to any email inquiries the contact form on the website fails with a server error the phone line puts you on an indefinite holdAs a last ditch attempt to resolve this amicably emailed claimsatdietlcom and orderatdietlcom yesterday Somehow one of them worked  got a reply today saying the refund was issued Jan 23 ie 3 weeks ago and check with my bankThen even more miraculously in 2 hours money showed up on the account Must be a pure coincidence Im telling youLovely experience never again,ch,ordered nov 22 delivery date 7 daysno sign order several week response email web inquiry absolute radio silenceasked cancel threatening filing dispute bank got immediate reply saying order cancelled refunded day afterthis january 7no sign money next day next week next 2 week 3 week etc absolutely response email inquiry contact form website fails server error phone line put indefinite holdas last ditch attempt resolve amicably emailed claimsatdietlcom orderatdietlcom yesterday somehow one worked got reply today saying refund issued jan 23 ie 3 week ago check bankthen even miraculously 2 hour money showed account must pure coincidence telling youlovely experience never,"Counter({'Refund Issue': 1, 'Customer Service': 1})"
"48 days after the order, 1.215 CHF paid, no tires, no money back, no nothing!Order RD 54093247Last time, you asked me for the order referral. My mistake. Another opportunity to postpone everything in between. Even though I answered, no update, no refund till now.@123pneus.ch team: Now that you have the no. of the order (RD 54093247), I ask you once more for an EXACT DATE when the refund will be processed. In case no exact date is provided (no excuses, no other ambivalent messages from you), and in case of another overdue deadline (if we do not get the refund by that date), we will initiate the legal proceedings.*order RD 54093247, confirmed also by you at the beginning of this exchange**UPDATE: refund received a day or two later",1,2025-03-13 09:10:56+00:00,CH,"Bonjour, Nous comprenons parfaitement votre frustration et nous tenons à vous présenter nos sincères excuses pour cette situation inacceptable. Le délai que vous avez subi n'est pas conforme à nos standards de service, et nous regrettons profondément cette expérience. Le remboursement a été demandé. Cordialement, 123pneus.ch",0,123pneus,48 days after the order 1215 CHF paid no tires no money back no nothingOrder RD 54093247Last time you asked me for the order referral My mistake Another opportunity to postpone everything in between Even though I answered no update no refund till now123pneusch team Now that you have the no of the order RD 54093247 I ask you once more for an EXACT DATE when the refund will be processed In case no exact date is provided no excuses no other ambivalent messages from you and in case of another overdue deadline if we do not get the refund by that date we will initiate the legal proceedingsorder RD 54093247 confirmed also by you at the beginning of this exchangeUPDATE refund received a day or two later,ch,48 day order 1215 chf paid tire money back nothingorder rd 54093247last time asked order referral mistake another opportunity postpone everything even though answered update refund till now123pneusch team order rd 54093247 ask exact date refund processed case exact date provided excuse ambivalent message case another overdue deadline get refund date initiate legal proceedingsorder rd 54093247 confirmed beginning exchangeupdate refund received day two later,Counter({'Refund Issue': 3})
"Rapid delivery, no errors, web site clear and precise. good prices.",4,2025-01-11 10:22:14+00:00,CH,"Chèr monsieur  meylan Merci pour votre message agréable. Nous sommes très reconnaissants pour vos retours positifs. Pour votre prochaine commande, nous ferons de notre mieux pour garantir votre satisfaction. Profitez de vos achats dans notre boutique. Cordialement",1,123pneus,Rapid delivery no errors web site clear and precise good prices,ch,rapid delivery error web site clear precise good price,Counter()
"I am writing once again to supplement my review of December 16th to which you replied, thank you! However, you indicated that the refund of CHF 248.90 would be made on December 17th, today is January 8th and no refund has been made.",1,2025-01-08 10:42:27+00:00,CH,"Hello, Thank you for reaching out again and for bringing this matter to our attention. We sincerely apologize for the delay and any inconvenience this has caused. As per our records, the refund of CHF 248.90 was scheduled to be processed on December 17th. However, it seems there may have been an issue with the transaction. We are currently investigating this matter with our payment processing team and will provide you with an update as soon as possible. Can you please provide us RD number. Best regards, 123pneus.ch",0,123pneus,I am writing once again to supplement my review of December 16th to which you replied thank you However you indicated that the refund of CHF 24890 would be made on December 17th today is January 8th and no refund has been made,ch,writing supplement review december 16th replied thank however indicated refund chf 24890 would made december 17th today january 8th refund made,Counter({'Refund Issue': 2})
"we originally placed orders RD 53902738 for 2 tires and RD 53902739 for 2 tires on November 19th. You only delivered 2 tires and on 5th December you sent a cancellation for the other 2. We had to buy the tires in another provider in order to be able to use the car. Then, you created on your own another order (RD 54015418) and delivered those 2 tires on 17th December. Unsolicited and way too late. Those tires are now waiting for you to take them back in Euromaster Romanel… please take them back asap and return my money!",1,2025-01-07 15:59:26+00:00,CH,"Hello, Thank you for your review. We will cancel the order and pick up 2 tires. Bets regards, 123pneus.ch",0,123pneus,we originally placed orders RD 53902738 for 2 tires and RD 53902739 for 2 tires on November 19th You only delivered 2 tires and on 5th December you sent a cancellation for the other 2 We had to buy the tires in another provider in order to be able to use the car Then you created on your own another order RD 54015418 and delivered those 2 tires on 17th December Unsolicited and way too late Those tires are now waiting for you to take them back in Euromaster Romanel please take them back asap and return my money,ch,originally placed order rd 53902738 2 tire rd 53902739 2 tire november 19th delivered 2 tire 5th december sent cancellation 2 buy tire another provider order able use car created another order rd 54015418 delivered 2 tire 17th december unsolicited way late tire waiting take back euromaster romanel please take back asap return money,Counter({'Delivery Delay': 1})
"Orders 53978853 and 53978854 were canceled on the 12th of December because of fake delivery confirmations by this company.I have email and PDF proof from this company confirming a refund due on the 13th of December. After 2 failed follow-up requests and 17 days later, I have still not been credited back the 1,132.06 CHF that I am due.If I don't get a refund by the 31st of December, I will officially raise a claim to my Credit Card provider and request a reversal of this fraudulent transaction.123pneus, please confirm by replying to this thread that you will complete the refund as requested.",1,2024-12-29 11:26:57+00:00,CH,"Bonjour, Nous vous présentons nos sincères excuses pour le délai pris dans le traitement de votre remboursement. Nous comprenons parfaitement votre frustration concernant l'absence de crédit sur votre compte, malgré les confirmations par email que nous avons envoyées en décembre. La demande de remboursement a été envoyée. Cordialement, 123pneus.ch",0,123pneus,Orders 53978853 and 53978854 were canceled on the 12th of December because of fake delivery confirmations by this companyI have email and PDF proof from this company confirming a refund due on the 13th of December After 2 failed followup requests and 17 days later I have still not been credited back the 113206 CHF that I am dueIf I dont get a refund by the 31st of December I will officially raise a claim to my Credit Card provider and request a reversal of this fraudulent transaction123pneus please confirm by replying to this thread that you will complete the refund as requested,ch,order 53978853 53978854 canceled 12th december fake delivery confirmation companyi email pdf proof company confirming refund due 13th december 2 failed followup request 17 day later still credited back 113206 chf dueif dont get refund 31st december officially raise claim credit card provider request reversal fraudulent transaction123pneus please confirm replying thread complete refund requested,Counter({'Refund Issue': 1})
Everything quick and easy,5,2024-12-22 10:29:39+00:00,IT,"Bonjour Monsieur Pol, Votre retour est très apprécié. Merci  d'avoir pris le temps de partager votre expérience. Cordialement, 123pneus.ch",1,123pneus,Everything quick and easy,ch,everything quick easy,Counter()
"Great catalog, Cheap, Fast delivery, reliable (not the first time that I use them)",5,2024-12-22 09:43:06+00:00,CH,"Chèr monsieur SALSA-AUDIFFREN Merci pour votre message agréable. Nous sommes très reconnaissants pour vos retours positifs. Pour votre prochaine commande, nous ferons de notre mieux pour garantir votre satisfaction. Profitez de vos achats dans notre boutique. Cordialement",1,123pneus,Great catalog Cheap Fast delivery reliable not the first time that I use them,ch,great catalog cheap fast delivery reliable first time use,Counter()
"This is a real disaster. I ordered 4 tires and after a month of waiting and unsuccessful attempts to contact the company, I decided to cancel my order. However, I was unable to do so because two tires were listed as ""in delivery"". They were never delivered and after almost 2 months of ignoring my attempts to contact them, 123pneus took my money for nothing. I don't like complications, but the only visible way is to file a claim. This is a clear customer cheating.",1,2024-12-21 13:12:25+00:00,CH,"Hello, Thank you for your review on our site. Please accept our apologise for the problem you had. We will check the order as soon as we have RD number. Best regards, 123pneus.ch",0,123pneus,This is a real disaster I ordered 4 tires and after a month of waiting and unsuccessful attempts to contact the company I decided to cancel my order However I was unable to do so because two tires were listed as in delivery They were never delivered and after almost 2 months of ignoring my attempts to contact them 123pneus took my money for nothing I dont like complications but the only visible way is to file a claim This is a clear customer cheating,ch,real disaster ordered 4 tire month waiting unsuccessful attempt contact company decided cancel order however unable two tire listed delivery never delivered almost 2 month ignoring attempt contact 123pneus took money nothing dont like complication visible way file claim clear customer cheating,Counter()
Rapid Transit,5,2024-12-20 11:28:57+00:00,CH,"Bonjour Monsieur Henriksen, Merci beaucoup pour vos éloges! Nous sommes ravis que vous ayez eu une bonne expérience. Nous sommes à votre disposition. Cordialement, 123pneus.ch",1,123pneus,Rapid Transit,ch,rapid transit,Counter()
Reply from 123pneus.ch,1,2024-12-20 01:15:03+00:00,CH,"Hello, We sincerely apologize for the inconvenience caused by the delay in delivering your tyres. We understand how important it is to receive your order on time, and we regret that this situation has occurred. Please rest assured that we are investigating the issue and will provide you with an update as soon as possible. If the order has already been shipped, we will share the tracking details promptly. Best regards, 123pneus.ch",1,123pneus,Reply from 123pneusch,ch,reply 123pneusch,Counter()
Impossible to be able to speak/write to somebody. Waiting for hours and hours,1,2024-12-19 19:07:13+00:00,CH,"Hello, Thank you for your review. We sincerely apologize for the difficulties you have encountered in trying to contact us and for the long wait times you’ve experienced. We understand how frustrating this situation must be, and we regret that we have not been able to provide the timely assistance you deserve. You can contact us via email or via chat and we will find a solution. Best regards, 123pneus.ch",1,123pneus,Impossible to be able to speakwrite to somebody Waiting for hours and hours,ch,impossible able speakwrite somebody waiting hour hour,Counter()
"I've totally lost confidence in 123pneus. I ordered four winter tires, the first two arrived as usual within a reasonable time, the next two I'm still waiting for. After several attempts to contact me by phone, callback request or e-mail, no response. Mistakes can happen, but you have to take responsibility and do what's necessary to ensure that the customer is satisfied, bearing in mind that all orders are paid for in advance.20.12.2024 Ok, for this orderSince the only way to get feedback from 123peus, it's weird to have to communicate with a satisfaction platform.For my RD order 53917692. I have the same problem, two tires out of four have been delivered, can you inform me of the delivery date for the last two?I'm always available, if you find my reminder messages by phone or e-mail.20.12.2024 Still no news, following several emails.",1,2024-12-20 11:26:09+00:00,CH,"Hello, Thank you for your message, and we sincerely apologize for the frustration and inconvenience you’ve experienced with your recent order. We fully understand your concerns, especially given the fact that the payment was made in advance and you’ve only received part of your order. This is certainly not the experience we want to provide. According to DPD, the 2 parcels are delivered in fitting station. Best regards, 123pneus.ch",1,123pneus,Ive totally lost confidence in 123pneus I ordered four winter tires the first two arrived as usual within a reasonable time the next two Im still waiting for After several attempts to contact me by phone callback request or email no response Mistakes can happen but you have to take responsibility and do whats necessary to ensure that the customer is satisfied bearing in mind that all orders are paid for in advance20122024 Ok for this orderSince the only way to get feedback from 123peus its weird to have to communicate with a satisfaction platformFor my RD order 53917692 I have the same problem two tires out of four have been delivered can you inform me of the delivery date for the last twoIm always available if you find my reminder messages by phone or email20122024 Still no news following several emails,ch,ive totally lost confidence 123pneus ordered four winter tire first two arrived usual within reasonable time next two still waiting several attempt contact phone callback request email response mistake happen take responsibility whats necessary ensure customer satisfied bearing mind order paid advance20122024 ok ordersince way get feedback 123peus weird communicate satisfaction platformfor rd order 53917692 problem two tire four delivered inform delivery date last twoim always available find reminder message phone email20122024 still news following several email,Counter({'Customer Service': 1})
"Unfortunately, my order has been delivered partially and for 3 weeks no update has been sent regarding the front tires that I ordered. My order number is RD53976922 and I find it unacceptable as appointments for tire fitment have been missed and money have been paid in advance. Moreover, the goods have the status ""delivered"" when I access ""My Account"" section on the website.",1,2024-12-17 16:12:07+00:00,RO,"Hello, Thank you for reaching out to us regarding your order RD53976922. We sincerely apologize for the inconvenience caused by the partial delivery of your order and the lack of updates regarding the front tires. We completely understand how frustrating this must be, especially given the missed appointments for tire fitment and the advance payment made. We will check the order and inform you as soon as possible. Best regards, 123pneus.ch",0,123pneus,Unfortunately my order has been delivered partially and for 3 weeks no update has been sent regarding the front tires that I ordered My order number is RD53976922 and I find it unacceptable as appointments for tire fitment have been missed and money have been paid in advance Moreover the goods have the status delivered when I access My Account section on the website,ch,unfortunately order delivered partially 3 week update sent regarding front tire ordered order number rd53976922 find unacceptable appointment tire fitment missed money paid advance moreover good status delivered access account section website,Counter()
Reply from 123pneus.ch,1,2024-12-17 12:50:15+00:00,CH,"Hello, Thank you for reaching out to us. We sincerely apologize for the inconvenience caused by not receiving your tires. We understand how frustrating this situation must be, especially after having placed your order. According to parcel tracking the tires returned and the refund has been requested. Please contact us if you want replacement for your order. Bets regards, 123pneus.ch",1,123pneus,Reply from 123pneusch,ch,reply 123pneusch,Counter()
After 4 weeks of waiting I asked for reimbursement. It was confirmed on Dec3 but money never received. I am wondering if I need to pass this to the lawyer and be afraid of a scam.order nr 53808933 in case they have a customer service which can be reached. I could not speak with anyone in less than 90' waiting.,1,2024-12-16 12:05:19+00:00,CH,"Hello, Nous vous remercions pour votre message et vous prions de bien vouloir accepter nos plus sincères excuses pour cette situation inacceptable ainsi que pour le délai de traitement excessif concernant votre remboursement. Nous allons vérifier et vous informer dans les plus brefs délais. Cordialement, 123pneus.ch",0,123pneus,After 4 weeks of waiting I asked for reimbursement It was confirmed on Dec3 but money never received I am wondering if I need to pass this to the lawyer and be afraid of a scamorder nr 53808933 in case they have a customer service which can be reached I could not speak with anyone in less than 90 waiting,ch,4 week waiting asked reimbursement confirmed dec3 money never received wondering need pas lawyer afraid scamorder nr 53808933 case customer service reached could speak anyone less 90 waiting,Counter({'Customer Service': 1})
"Very bad, impossible to reach on the phone, waiting hours in the aura for nothing. The service they provide to call you back is a joke, filled up the request twice, nobody called me yet, it’s been over 10 days. They won’t answer my requests done through their contact form on their website and same goes for the emails sent to the after-sale service. It’s very lame.",1,2024-12-15 09:21:07+00:00,CH,"Hello, Thank you for your review on our site. We sincerely apologize for the inconvenience and frustration caused by your recent experience with our customer service. Your feedback is extremely valuable to us, and we regret that we have not met your expectations in addressing your concerns promptly. The tires are delivered on delivery address. Can you please contact us for any problem. Best regards, 123pneus.ch",1,123pneus,Very bad impossible to reach on the phone waiting hours in the aura for nothing The service they provide to call you back is a joke filled up the request twice nobody called me yet its been over 10 days They wont answer my requests done through their contact form on their website and same goes for the emails sent to the aftersale service Its very lame,ch,bad impossible reach phone waiting hour aura nothing service provide call back joke filled request twice nobody called yet 10 day wont answer request done contact form website go email sent aftersale service lame,Counter({'Customer Service': 1})
"I ordered 2 things on nov 26th.The second was supposed to be delivered on dec 9th.I am still waiting on my winter tires.53961598I waited 5 hours on the phone, to get no answer.I don't understand what's going on with 123 pneus.since 2013, i already got 8 tires from 123 pneus without any problem. Big disappointement",1,2024-12-14 23:28:45+00:00,CH,"Hello, Thank you for reaching out and for your continued trust in 123pneus since 2013. We deeply regret that your recent experience with us did not meet your expectations and sincerely apologize for the inconvenience caused. We understand your frustration regarding the delay with your winter tires (order 53961598), as well as the difficulties you encountered in reaching our customer service. This is not the standard of service we strive to provide, and we truly appreciate you bringing this to our attention. We will check delivery and inform you as soon as possible. Best regards, 123pneus.ch",1,123pneus,I ordered 2 things on nov 26thThe second was supposed to be delivered on dec 9thI am still waiting on my winter tires53961598I waited 5 hours on the phone to get no answerI dont understand whats going on with 123 pneussince 2013 i already got 8 tires from 123 pneus without any problem Big disappointement,ch,ordered 2 thing nov 26ththe second supposed delivered dec 9thi still waiting winter tires53961598i waited 5 hour phone get answeri dont understand whats going 123 pneussince 2013 already got 8 tire 123 pneus without problem big disappointement,Counter()
"I ordered a tires more than one month ago, and still didn't receive it.The customer service unhelpful.The contact form doesn't works.No answer by phone.No way to contact to the company.Order number RD 53711076",1,2024-12-12 14:45:54+00:00,CH,"Bonjour, Nous vous remercions pour votre avis sur notre site. Nous vous présentons nos plus sincères excuses pour l'expérience frustrante que vous avez rencontrée avec votre commande. Nous comprenons parfaitement votre mécontentement, et nous regrettons que vous n'ayez pas reçu votre commande après plus d'un mois d'attente. La commande sera livrée dans les plus brefs délais. Cordialement, 123pneus.ch",0,123pneus,I ordered a tires more than one month ago and still didnt receive itThe customer service unhelpfulThe contact form doesnt worksNo answer by phoneNo way to contact to the companyOrder number RD 53711076,ch,ordered tire one month ago still didnt receive itthe customer service unhelpfulthe contact form doesnt worksno answer phoneno way contact companyorder number rd 53711076,Counter({'Customer Service': 2})
"I placed an order six days ago and quickly received a confirmation that the order was passed to the warehouse; however there has been no update since. I tried to contact via online form, chat, phone (total about 3 hours on the line waiting for ""my turn"").",1,2024-12-10 20:55:07+00:00,CH,"hello, Thank you very much for your review on our site. Please accept our apologise. We will check the order as soon as we have RD number. Best regards, 123pneus.ch",0,123pneus,I placed an order six days ago and quickly received a confirmation that the order was passed to the warehouse however there has been no update since I tried to contact via online form chat phone total about 3 hours on the line waiting for my turn,ch,placed order six day ago quickly received confirmation order passed warehouse however update since tried contact via online form chat phone total 3 hour line waiting turn,Counter()
I ordered 4 winter tires on November 15. Their system stated there were delivered November 18. I never received them. After numerous tries I finally reached someone by phone on December 2. I was told the tires was still with them! and it would take 3 business days to get them. We are now December 10 and I still have nothing. I spent 13 hours! over two days on hold with their customer service numbers and can't reach them. I request a refund. my order is RD 53863539,1,2024-12-10 14:56:54+00:00,US,"Hello, Thank you for your review on our site. We apologize for the problem that you had. The order will be cancelled as soon as posisble. Best regards, 123pneus.ch",0,123pneus,I ordered 4 winter tires on November 15 Their system stated there were delivered November 18 I never received them After numerous tries I finally reached someone by phone on December 2 I was told the tires was still with them and it would take 3 business days to get them We are now December 10 and I still have nothing I spent 13 hours over two days on hold with their customer service numbers and cant reach them I request a refund my order is RD 53863539,ch,ordered 4 winter tire november 15 system stated delivered november 18 never received numerous try finally reached someone phone december 2 told tire still would take 3 business day get december 10 still nothing spent 13 hour two day hold customer service number cant reach request refund order rd 53863539,"Counter({'Refund Issue': 1, 'Customer Service': 1})"
My order it’s no coming,1,2024-12-10 08:37:16+00:00,CH,"Hello, Thank you for your review on our site. We want to inform you that the order has been sent in 2 parcels. One parcel is delivered. We will check the second one and inform you as soon as possible. Best regards, 123pneus.ch",1,123pneus,My order its no coming,ch,order coming,Counter()
"Ordered rims there were in stock over 1 month ago and still no update nor received my order.The customer service experience was extremely disappointing and unhelpful. The contact form is broken and completely unusable, and the waiting times to reach a representative are over two hours. When you finally manage to get through to someone, they offer no real assistance—simply advising you to ""wait a bit longer"" without even providing a tracking number or any concrete information. Overall, it’s an incredibly frustrating and unprofessional experience.Order number RD 53896757",1,2024-12-11 14:36:29+00:00,CH,"Hello, Thank you for your message on our site. We apologize for the problem that you had with your order. We will check as soon as we have RD number. Best regards, 123pneus.ch",0,123pneus,Ordered rims there were in stock over 1 month ago and still no update nor received my orderThe customer service experience was extremely disappointing and unhelpful The contact form is broken and completely unusable and the waiting times to reach a representative are over two hours When you finally manage to get through to someone they offer no real assistancesimply advising you to wait a bit longer without even providing a tracking number or any concrete information Overall its an incredibly frustrating and unprofessional experienceOrder number RD 53896757,ch,ordered rim stock 1 month ago still update received orderthe customer service experience extremely disappointing unhelpful contact form broken completely unusable waiting time reach representative two hour finally manage get someone offer real assistancesimply advising wait bit longer without even providing tracking number concrete information overall incredibly frustrating unprofessional experienceorder number rd 53896757,"Counter({'Customer Service': 2, 'Damaged Product': 1})"
"Ordered 4 tires the 6.11, today the 9.12, still nothing received.Can't have a contact by : email, phone, online form... Automatic response say that the tires was received the 18.11 but never seen them. Every good try (whatsapp once and phone), they said ""yeah you will received them this week"", lies...I give this review cause I didn't try this way already.Order RD 53784104.",1,2024-12-09 14:53:09+00:00,CH,"Bonjour, Merci pour votre avis sur notre site. Nous tenons à vous présenter nos excuses les plus sincères pour la situation que vous rencontrez avec votre commande. Nous comprenons parfaitement votre frustration face à l'absence de réception de vos pneus, malgré les informations contradictoires que vous avez reçues par e-mail, téléphone et WhatsApp. La commande sera livrée dans les plus brefs délais. Cordialement, 123pneus.ch",0,123pneus,Ordered 4 tires the 611 today the 912 still nothing receivedCant have a contact by  email phone online form Automatic response say that the tires was received the 1811 but never seen them Every good try whatsapp once and phone they said yeah you will received them this week liesI give this review cause I didnt try this way alreadyOrder RD 53784104,ch,ordered 4 tire 611 today 912 still nothing receivedcant contact email phone online form automatic response say tire received 1811 never seen every good try whatsapp phone said yeah received week liesi give review cause didnt try way alreadyorder rd 53784104,Counter()
Do not waste your time with this company. So much hassle and impossible to contact. They have taken my money and delivered nothing. Orders have been cancelled. Impossible to contact. They only reply on trust pilot to try and save their reputation. I am exhausted wasting my time trying to contact them. 53977738 and 53801303.,1,2024-12-09 14:07:27+00:00,SE,"Hello, Thank you very much for your review on our site. Please accept our apologise for the problems you had. The refund has been requested. Best regards, 123pneus.ch",0,123pneus,Do not waste your time with this company So much hassle and impossible to contact They have taken my money and delivered nothing Orders have been cancelled Impossible to contact They only reply on trust pilot to try and save their reputation I am exhausted wasting my time trying to contact them 53977738 and 53801303,ch,waste time company much hassle impossible contact taken money delivered nothing order cancelled impossible contact reply trust pilot try save reputation exhausted wasting time trying contact 53977738 53801303,Counter()
"No tracking of order, wrong delivery infos, no possibility to know the delivery date.",2,2024-12-05 23:13:38+00:00,CH,"Hello, Thank you for your review on our site. According to parcel status, the tires are delivered. We will try to improve our services. Best regards, 123pneus.ch",1,123pneus,No tracking of order wrong delivery infos no possibility to know the delivery date,ch,tracking order wrong delivery info possibility know delivery date,Counter()
"I received wrong tyre (different size).It's ok, errors happen. Since almost 3 weeks, however, my tries to get correct tyre or money back have been COMPLETELY ignored. Contact online forms, mails - no reply, phone - 69th (!) in the queue which went to 60th in about 30 minutes (then I dropped for obvious reason).",1,2024-12-04 23:05:26+00:00,CH,"Bonjour, Nous vous remercions pour votre commentaire sur notre site. Nous vous présentons nos excuses pour le problème de livraison et pour le délai d'attente. Nous allons envoyer le bon pneu dans les plus brefs délais. Cordialement, 123pneus.ch",1,123pneus,I received wrong tyre different sizeIts ok errors happen Since almost 3 weeks however my tries to get correct tyre or money back have been COMPLETELY ignored Contact online forms mails  no reply phone  69th  in the queue which went to 60th in about 30 minutes then I dropped for obvious reason,ch,received wrong tyre different sizeits ok error happen since almost 3 week however try get correct tyre money back completely ignored contact online form mail reply phone 69th queue went 60th 30 minute dropped obvious reason,"Counter({'Refund Issue': 1, 'Customer Service': 1})"
"5th review, as that's the only way to communicate with the team..1st order:Good side: 4 tyres were reimbursed.2nd order:Bad side: the other shipment, I only received 2.Can you check where are my 2 other tyres ?RD 53863683.1",1,2024-12-02 21:16:37+00:00,CH,"Bonjour, Merci pour votre avis sur notre site. Nous vous présentons nos excuses pour les désagréments subis. Nous avons bien pris note de votre demande concernant les 2 pneus manquants et nous sommes actuellement en train de vérifier l’état de l’expédition. Cordialement, 123pneus.ch",0,123pneus,5th review as thats the only way to communicate with the team1st orderGood side 4 tyres were reimbursed2nd orderBad side the other shipment I only received 2Can you check where are my 2 other tyres RD 538636831,ch,5th review thats way communicate team1st ordergood side 4 tyre reimbursed2nd orderbad side shipment received 2can check 2 tyre rd 538636831,Counter()
Fast delivery and very good tyres in competitive price,5,2024-11-30 09:24:25+00:00,CH,"Bonjour madame  Paraskevopoulos, Votre retour positif est très apprécié. Merci de prendre le temps de partager votre expérience. N'hésitez pas à passer commande sur notre site. Cordialement, 123pneus.ch",1,123pneus,Fast delivery and very good tyres in competitive price,ch,fast delivery good tyre competitive price,Counter()
"Order placed the 5th of November 2024 (3 weeks ago now). First email from Delticom AG (123pneus) the 7th to say that the order will be sent partially. Second email the 8th to say that the order will be “3 days” late… and then NOTHING more! Tried to contact them plenty times! Contact form: no answer, phone calls: hours spent without being able to speak to someone, phone call back: no phone call from them! Apparently, we are a lot of unhappy customers with them. So all in all, 3 weeks after the order, no money, no tyres and no answer…! Never again..!RD 53776407.",1,2024-11-26 21:42:52+00:00,CH,"Hello, Thank you for your feedback on our site. Please accept our apologise for the problem you had. We will check the order now and inofrm you as soon as possible. Best regards, 123pneus.ch",0,123pneus,Order placed the 5th of November 2024 3 weeks ago now First email from Delticom AG 123pneus the 7th to say that the order will be sent partially Second email the 8th to say that the order will be 3 days late and then NOTHING more Tried to contact them plenty times Contact form no answer phone calls hours spent without being able to speak to someone phone call back no phone call from them Apparently we are a lot of unhappy customers with them So all in all 3 weeks after the order no money no tyres and no answer Never againRD 53776407,ch,order placed 5th november 2024 3 week ago first email delticom ag 123pneus 7th say order sent partially second email 8th say order 3 day late nothing tried contact plenty time contact form answer phone call hour spent without able speak someone phone call back phone call apparently lot unhappy customer 3 week order money tyre answer never againrd 53776407,Counter({'Delivery Delay': 1})
"I ordered 4 set of winter tires 3 weeks. Received 2 set a week later but still have not received the remaining. It's impossible to contact them via their contact formI have not received to my request and their support telephone (0315281365 ) is also not accessible, I've waited hours with no response. Here is my order RD 53773786",1,2024-11-26 13:43:59+00:00,CH,"Bonjour, Merci d'avoir laissé votre commentaire sur notre site. Nous vous prions d'accepter nos excuses pour les désagréments subis. Nous allons vérifier la commande RD 53773785 et vous informer dans les plus brefs délais. Cordialement, 123pneus.ch",0,123pneus,I ordered 4 set of winter tires 3 weeks Received 2 set a week later but still have not received the remaining Its impossible to contact them via their contact formI have not received to my request and their support telephone 0315281365  is also not accessible Ive waited hours with no response Here is my order RD 53773786,ch,ordered 4 set winter tire 3 week received 2 set week later still received remaining impossible contact via contact formi received request support telephone 0315281365 accessible ive waited hour response order rd 53773786,Counter({'Customer Service': 2})
