review_text,rating_svg,date,location,supplier_response,verified,company,review_text_clean,review_text_clean_advanced
"Good price, fast delivery.",5,2025-10-21 09:56:19+00:00,IT,"Dear customer, Thank you very much for your positive review. We are delighted to hear that you are satisfied with the price and fast delivery. Kind regards, Susanne",1,motointegrator-nl,Good price fast delivery,good price fast delivery
Very good quality. Fast delivery. Thank You from Finland ( Finnish website hadn't oils),5,2025-10-14 08:48:05+00:00,FI,"Beste klant, Hartelijk dank voor uw reactie. Fijn om te horen dat u tevreden bent over de kwaliteit en de snelle levering, en best wel verdrietig om te lezen dat wij u vanuit Nederland hebben kunnen helpen waar motointegrator.fi dat niet kon. Maar dat u uw product heeft ontvangen is het belangrijkste. Met vriendelijke groet, Susanne",1,motointegrator-nl,Very good quality Fast delivery Thank You from Finland  Finnish website hadnt oils,good quality fast delivery thank finland finnish website hadnt oil
Perfect. Thanks,5,2025-10-07 09:05:52+00:00,NL,"Beste klant, Hartelijk dank voor uw bericht! Fijn om te horen dat alles perfect is verlopen. Wij waarderen uw feedback zeer. Met vriendelijke groet, Susanne",1,motointegrator-nl,Perfect Thanks,perfect thanks
Better price,5,2025-09-29 10:41:15+00:00,NL,"Dear customer, Thank you very much for your positive review! We are delighted to hear that you are satisfied with our price. We appreciate your feedback and hope to be of service to you again in the future. Kind regards, Susanne",1,motointegrator-nl,Better price,better price
"perfect fit for Lexus, good quality and fast delivery",5,2025-09-26 13:35:40+00:00,NL,"Dear customer, Thank you very much for your positive review! We are delighted to hear that the product fits your Lexus perfectly, is of good quality and was delivered quickly. We appreciate your feedback and hope to be of service to you again in the future. Kind regards, Susanne",1,motointegrator-nl,perfect fit for Lexus good quality and fast delivery,perfect fit lexus good quality fast delivery
"Service is good and satisfied, but delivery (by ups) is crap. When i pay 10 euro for delivery i expect to have my package delivered to home, and not drive 10 km to pick-up point. Service and product are nice, but i would consider different delivery courier",4,2025-09-25 06:49:12+00:00,NL,"Dear customer, Thank you very much for your positive comments about our service and products. We understand your frustration with the delivery by UPS, especially when you pay delivery costs and still have to drive to a collection point yourself. That is not the experience we want to offer you. We will pass on your feedback to our delivery partner and see how we can improve this in the future. Kind regards, Susanne",1,motointegrator-nl,Service is good and satisfied but delivery by ups is crap When i pay 10 euro for delivery i expect to have my package delivered to home and not drive 10 km to pickup point Service and product are nice but i would consider different delivery courier,service good satisfied delivery ups crap pay 10 euro delivery expect package delivered home drive 10 km pickup point service product nice would consider different delivery courier
Delivery was fast. Parts were cheap,5,2025-09-24 07:04:26+00:00,DE,"Beste klant, Hartelijk dank voor uw positieve beoordeling. Fijn om te horen dat de levering snel was en dat u tevreden bent over de prijs van de onderdelen. Wij helpen u graag opnieuw bij een volgende bestelling. Met vriendelijke groet, Susanne",1,motointegrator-nl,Delivery was fast Parts were cheap,delivery fast part cheap
Article perfect and a good price.  Service ia good but UPS Service did not dilever  to my adres. Even i was waiting dilevery time home.,5,2025-09-17 07:45:44+00:00,NL,"BDear customer, Thank you very much for your review. We are pleased to hear that you are satisfied with the product and the price. We understand your frustration with the delivery by UPS and that the package was not delivered to your address. We take your feedback seriously and will pass it on to improve our delivery service. Kind regards, Susanne",1,motointegrator-nl,Article perfect and a good price Service ia good but UPS Service did not dilever to my adres Even i was waiting dilevery time home,article perfect good price service ia good ups service dilever adres even waiting dilevery time home
Good service and price,5,2025-09-16 12:40:11+00:00,NL,"Dear customer, Thank you very much for your positive review. We are delighted to hear that you are satisfied with our service and prices. Kind regards, Susanne",1,motointegrator-nl,Good service and price,good service price
"Good price, good article, fast delivery.",5,2025-09-15 20:11:49+00:00,NL,"Dear customer, Thank you very much for your positive review. We are delighted to hear that you are satisfied with the price, the product and the fast delivery. Kind regards, Susanne",1,motointegrator-nl,Good price good article fast delivery,good price good article fast delivery
"fast delivery, fast email response, fast return service.",5,2025-09-15 10:19:38+00:00,NL,"Dear customer, Thank you very much for your positive review. We are delighted to hear that you are satisfied with our fast delivery, prompt email responses and efficient returns service. Kind regards, Susanne",1,motointegrator-nl,fast delivery fast email response fast return service,fast delivery fast email response fast return service
Reply from Motointegrator.nl,5,2025-09-05 07:08:10+00:00,NL,"Dear customer, Thank you very much for your message. We are pleased to hear that the delivery was fast and accurate. Kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
Delivered fast and good quality,5,2025-09-01 17:02:21+00:00,NL,"Dear customer, Thank you very much for your positive review. We are delighted to hear that the delivery was quick and that you are satisfied with the quality of the product. Kind regards, Susanne",1,motointegrator-nl,Delivered fast and good quality,delivered fast good quality
All products arrived at the correct and reasonable price. Thanks,5,2025-08-29 14:26:37+00:00,NL,"Dear Customer, Thank you very much for your positive review. We are pleased to hear that all products were delivered correctly and at a reasonable price. Kind regards, Susanne",1,motointegrator-nl,All products arrived at the correct and reasonable price Thanks,product arrived correct reasonable price thanks
"I really love their service and prices. the delivery is not fast as a local store. but the prices they have on their website, that compensates for it a lot. Delivery is 10 eur no matter how much u order.",5,2025-08-26 04:44:51+00:00,NL,"Dear Customer, Thank you very much for your detailed review. We are pleased to hear that you are satisfied with our service and competitive prices. We understand your comment about delivery times and shipping costs and will take this into account to improve our service where possible. However, the order has to come from Poland, which is why the shipping costs cannot be lower. Kind regards, Susanne",1,motointegrator-nl,I really love their service and prices the delivery is not fast as a local store but the prices they have on their website that compensates for it a lot Delivery is 10 eur no matter how much u order,really love service price delivery fast local store price website compensates lot delivery 10 eur matter much u order
ordered motor oil. all good and delivered in time,5,2025-08-20 19:24:12+00:00,NL,"Dear customer, Thank you for your positive review. We’re glad to hear that your motor oil order was delivered on time and met your expectations. We look forward to serving you again in the future. Kind regards, Susanne",1,motointegrator-nl,ordered motor oil all good and delivered in time,ordered motor oil good delivered time
"Although there was a large amount of oil in the box, the packaging wasn't very secure. There were wrong information in the product descriptions and OE codes. When I contacted them to return it and have it corrected, the staff wasn't very knowledgeable about it, and we couldn't reach an agreement.",2,2025-08-16 03:25:27+00:00,NL,"Dear customer, Thank you for your feedback. We sincerely apologize for the issues you experienced with the packaging, product information, and OE numbers. We regret that our team was not able to resolve the situation to your satisfaction. However sometimes, although difficult, we have to inform our customer that he ordered the wrong part, and that we are not responsible for this mistake. This happened in your case.  We hope to have the opportunity to serve you better in the future. Kind regards, Susanne",1,motointegrator-nl,Although there was a large amount of oil in the box the packaging wasnt very secure There were wrong information in the product descriptions and OE codes When I contacted them to return it and have it corrected the staff wasnt very knowledgeable about it and we couldnt reach an agreement,although large amount oil box packaging wasnt secure wrong information product description oe code contacted return corrected staff wasnt knowledgeable couldnt reach agreement
Reply from Motointegrator.nl,5,2025-08-15 12:48:38+00:00,UA,"Beste klant, Hartelijk dank voor uw enthousiaste beoordeling! Fijn om te horen dat u tevreden bent. Wij zien u graag terug bij een volgende bestelling. Met vriendelijke groet, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
Parts received were the correct ones and delivered within the time window indicated at the time of the order.Delivery was done via UPS.,4,2025-08-14 07:35:18+00:00,GB,"Dear customer, Thank you for your positive review. We’re glad to hear that your parts were correct and delivered within the expected time window. We appreciate your feedback and look forward to serving you again. Kind regards, Susanne",1,motointegrator-nl,Parts received were the correct ones and delivered within the time window indicated at the time of the orderDelivery was done via UPS,part received correct one delivered within time window indicated time orderdelivery done via ups
Happy with the overall service! Will deal again!,5,2025-08-12 11:58:42+00:00,BG,"Dear customer, Thank you very much for your positive feedback! We are delighted to hear that you are satisfied with our service. We look forward to being of service to you again in the future. Kind regards, Susanne",1,motointegrator-nl,Happy with the overall service Will deal again,happy overall service deal
"Good prices, quick delivery.",5,2025-08-11 13:11:15+00:00,NL,"Dear customer, Thank you very much for your positive feedback! We are delighted to hear that you are satisfied with our prices and fast delivery. Kind regards, Susanne",1,motointegrator-nl,Good prices quick delivery,good price quick delivery
Reply from Motointegrator.nl,5,2025-08-08 21:44:50+00:00,NL,"Dear customer, Thank you very much for your positive review! We are delighted to hear that you are satisfied with our service and prices. Kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
Always 5 star specially concerning the prices.,5,2025-08-08 21:30:48+00:00,NL,"Dear customer, Thank you very much for your enthusiastic review! We are delighted to hear that you appreciate our prices and always give us 5 stars. Kind regards, Susanne",1,motointegrator-nl,Always 5 star specially concerning the prices,always 5 star specially concerning price
Reply from Motointegrator.nl,1,2025-08-04 13:07:30+00:00,NL,"Beste klant, Het spijt me dat u uw bestelling niet heeft ontvangen. Helaas heeft de koerier u niet thuis getroffen zoals u kunt nakijken in het Track&Trace bericht dat u heeft ontvangen. De bestelling is uiteindelijk terug gestuurd naar ons. U zult na 14 dagen na binnenkomst en verwerking uw geld terug ontvangen. Het spijt me voor het ongemak, Ik hoop dat u in het vervolg een betere ervaring met ons zult hebben. Met vriendelijke groet, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
"I ordered from Motointegrator for the first time and I’m very satisfied. The prices were great, the parts were exactly what I needed, and everything arrived safely thanks to the careful packaging. I will definitely order again!",5,2025-07-31 10:45:29+00:00,NL,"Dear customer, Thank you very much for your lovely review. We are delighted to hear that you are satisfied with our competitive prices, the correct parts and the careful packaging. We look forward to serving you again in the future! Kind regards, Susanne",1,motointegrator-nl,I ordered from Motointegrator for the first time and Im very satisfied The prices were great the parts were exactly what I needed and everything arrived safely thanks to the careful packaging I will definitely order again,ordered motointegrator first time satisfied price great part exactly needed everything arrived safely thanks careful packaging definitely order
"Hello all, I just need to leave my feedback for an ordered placed by Monday 21/07/2025. I order it and Thursday it comes the courier to leave the package as UPS informed but there was nobody at home and also the courier didn’t left any note or advice that he passed by. After figuring out via track and trace they mentioned on the tracker the package will be delivered next day by Friday. Waiting for the package next they Friday, UPS uploaded the status of my package as damaged. Straight away I have called to customer service from NL and a lady names Kasia she attended me saying that she received an email from UPS with information the package is damaged. I told her to send me another package with all same items if those ones are damaged. She told me that the rules are different ones and that I have to wait until the package will arrive back to the warehouse for evaluation and then I will receive my money back, in the meantime I can order again paying of course for the second time. I explained her in the phone that is not fear that I should solve this situation spending money from my pocket for some items I didn’t even receive and she told me that these are the rules and she cannot do nothing about it. Now my question is, why the customer service didn’t want to cancel my order knowing there is a problem with a damage package, also explained her on the phone that the car is dismantled on the garage and every day I have to spend money for keeping the car there because it’s about water pump and the dual mass from the gear box. The only response I have received it was that Che cannot talk to me anymore because I do not want to understand the rules she explained me on the phone and above mentioned on this complaint. I hope somebody from Motointegrator that supervise the orders can give an answer to this because when I asked lady Kasia for a supervisor or somebody who’s has power to decide she said that there is nobody who can help me. In my opinion this lady shouldn’t work anymore on customer service.",1,2025-07-28 19:49:08+00:00,NL,"Dear customer, Thank you very much for your detailed explanation. We are truly sorry to hear that your experience with our delivery and customer service has been so disappointing. We fully understand how frustrating this situation must be for you, especially given the urgent need for the parts and the costs you are incurring as a result. Unfortunately, in the event of damage during transport, we are dependent on the return procedure of the carrier, in this case UPS. According to the applicable procedures, we can only process a refund or a new shipment after the damaged package has been returned and received by us. However, we understand that this procedure is not ideal in situations such as yours, where time and clarity are crucial. We regret that you felt you were not heard in your conversation with our colleague, but in her defence, I can only say that she and the entire customer service team are highly competent. She gave you the best solution within her capabilities. I would like to add that the company is now so large that it is no longer possible to quickly complete a new order from the warehouse. The warehouse is fully automated. Processes that have been set in motion must run their course as they are. Perhaps this is not so much about the rules we have to follow, but rather the procedures that cannot be interrupted in such a large company. Customer service works online from home. And my colleagues in customer service are very competent and friendly. I hope you can understand this. We would still like to help you as best we can. If you have any further questions or requests, please contact us again so that we can see if we can still arrange something for you within the existing possibilities. Kind regards, Susanne",1,motointegrator-nl,Hello all I just need to leave my feedback for an ordered placed by Monday 21072025 I order it and Thursday it comes the courier to leave the package as UPS informed but there was nobody at home and also the courier didnt left any note or advice that he passed by After figuring out via track and trace they mentioned on the tracker the package will be delivered next day by Friday Waiting for the package next they Friday UPS uploaded the status of my package as damaged Straight away I have called to customer service from NL and a lady names Kasia she attended me saying that she received an email from UPS with information the package is damaged I told her to send me another package with all same items if those ones are damaged She told me that the rules are different ones and that I have to wait until the package will arrive back to the warehouse for evaluation and then I will receive my money back in the meantime I can order again paying of course for the second time I explained her in the phone that is not fear that I should solve this situation spending money from my pocket for some items I didnt even receive and she told me that these are the rules and she cannot do nothing about it Now my question is why the customer service didnt want to cancel my order knowing there is a problem with a damage package also explained her on the phone that the car is dismantled on the garage and every day I have to spend money for keeping the car there because its about water pump and the dual mass from the gear box The only response I have received it was that Che cannot talk to me anymore because I do not want to understand the rules she explained me on the phone and above mentioned on this complaint I hope somebody from Motointegrator that supervise the orders can give an answer to this because when I asked lady Kasia for a supervisor or somebody whos has power to decide she said that there is nobody who can help me In my opinion this lady shouldnt work anymore on customer service,hello need leave feedback ordered placed monday 21072025 order thursday come courier leave package ups informed nobody home courier didnt left note advice passed figuring via track trace mentioned tracker package delivered next day friday waiting package next friday ups uploaded status package damaged straight away called customer service nl lady name kasia attended saying received email ups information package damaged told send another package item one damaged told rule different one wait package arrive back warehouse evaluation receive money back meantime order paying course second time explained phone fear solve situation spending money pocket item didnt even receive told rule cannot nothing question customer service didnt want cancel order knowing problem damage package explained phone car dismantled garage every day spend money keeping car water pump dual mass gear box response received che cannot talk anymore want understand rule explained phone mentioned complaint hope somebody motointegrator supervise order give answer asked lady kasia supervisor somebody who power decide said nobody help opinion lady shouldnt work anymore customer service
It was easy to find what I was looking for...The time to arrive was really short,5,2025-07-28 12:59:00+00:00,NL,"Dear customer, Thank you very much for your positive feedback. We are pleased to hear that you were able to find what you were looking for easily and that the delivery time was short. We look forward to assisting you with your next order. Kind regards, Susanne",1,motointegrator-nl,It was easy to find what I was looking forThe time to arrive was really short,easy find looking forthe time arrive really short
Reply from Motointegrator.nl,5,2025-07-22 07:02:19+00:00,NL,"Dear customer, Thank you very much for your positive feedback. We are delighted to hear that you are satisfied with our service, products and prices. We appreciate you taking the time to share this with us. Kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
Delivered products more quickly then promised,5,2025-07-08 11:41:29+00:00,NL,"Dear customer, Thank you very much for your positive response. Great to hear that your order was delivered even faster than promised. We would be happy to help you again with your next order. Kind regards, Susanne",1,motointegrator-nl,Delivered products more quickly then promised,delivered product quickly promised
Reply from Motointegrator.nl,5,2025-07-07 17:28:32+00:00,NL,"Dear customer, Thank you very much for your positive response. Great to hear that you are satisfied with the quality in relation to the price. We would be happy to help you again with your next order. Best regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
"Unfortunately, I received a defective spare part. Even the box itself showed that it had been opened more than once. This particular spare part was supposed to fit my car, but it turned out that it had wrong values.The store solved the problem very quickly by giving me a free refund. But I'm still not satisfied, because of the loss of shipping costs and timeI hope my next order will change my impressions.Thanks!",3,2025-07-04 09:39:38+00:00,NL,"Dear customer, Thank you for your honest feedback. We are very sorry to hear that you received a defective part and that the packaging had already been opened several times. We understand that this is annoying, especially considering the extra cost and lost time. Glad to hear that we were able to resolve the problem quickly with a free refund. We hope that your next order will be completely satisfactory and that we may regain your trust. Kind regards, Susanne",1,motointegrator-nl,Unfortunately I received a defective spare part Even the box itself showed that it had been opened more than once This particular spare part was supposed to fit my car but it turned out that it had wrong valuesThe store solved the problem very quickly by giving me a free refund But Im still not satisfied because of the loss of shipping costs and timeI hope my next order will change my impressionsThanks,unfortunately received defective spare part even box showed opened particular spare part supposed fit car turned wrong valuesthe store solved problem quickly giving free refund still satisfied loss shipping cost timei hope next order change impressionsthanks
All's was good.,5,2025-07-04 09:29:21+00:00,NL,"Dear customer, Thank you very much for your positive response. Great to hear that everything went well. We would be happy to help you again with your next order. Kind regards, Susanne",1,motointegrator-nl,Alls was good,alls good
"The contact person Kasja was very good in communication and helpful in finding the car part, sending and tracking the item.",5,2025-07-02 08:17:52+00:00,TR,"Dear customer, Thank you very much for your kind words about Kasia. Glad to hear that she helped you well with communication, finding the right car part and shipping and tracking your order. I cannot but agree that she is both competent and very sympathetic. We make every effort to support our customers in the best possible way. Kind regards, Susanne",1,motointegrator-nl,The contact person Kasja was very good in communication and helpful in finding the car part sending and tracking the item,contact person kasja good communication helpful finding car part sending tracking item
"The prices are low and there are a lot of options to choose between qualities vs prices. However, the website structure is not optimal and it is not so easy to go to specific categories and especially to filter your search. Also happened to buy parts that weren't fitting 100% although ita was stated that they would fit, but that's probably a responsibilty of the part manufacturer.",4,2025-06-30 11:41:11+00:00,NL,"Dear customer, Thank you very much for your valuable feedback. We are pleased that you appreciate our prices and wide product range. At the same time, we regret that the website structure and search function do not fully meet your expectations. We take your comments seriously and will use them to improve our website. Regarding the fit of parts, we understand your concern and are happy to work with our suppliers to keep the information as accurate as possible. And you can always contact our customer service who will help you kindly and competently in Dutch. Best regards, Susanne",1,motointegrator-nl,The prices are low and there are a lot of options to choose between qualities vs prices However the website structure is not optimal and it is not so easy to go to specific categories and especially to filter your search Also happened to buy parts that werent fitting 100 although ita was stated that they would fit but thats probably a responsibilty of the part manufacturer,price low lot option choose quality v price however website structure optimal easy go specific category especially filter search happened buy part werent fitting 100 although ita stated would fit thats probably responsibilty part manufacturer
"Nice proces, good delivery.",5,2025-06-30 08:49:06+00:00,NL,"Dear customer, Thank you very much for your positive review. Great to hear that you are satisfied with the process and delivery. We hope to serve you again soon. Kind regards, Susanne",1,motointegrator-nl,Nice proces good delivery,nice proces good delivery
"Good price. Correct product delivered, and in good time.",5,2025-06-26 16:42:55+00:00,NL,"Dear customer, Thank you very much for your positive review. Great to hear that you are satisfied with the competitive price, correct delivery and fast delivery. We will be happy to be at your service again. Kind regards, Susanne",1,motointegrator-nl,Good price Correct product delivered and in good time,good price correct product delivered good time
I bought 4 iridium spark plugs on 10/06/2025 and i still haven´t received them today 25/06/2025. A rocket will travel from earth to the moon in 3 days. Regards,1,2025-06-25 05:15:10+00:00,ES,"Dear customer, We are very sorry to hear that your order has not arrived yet. We understand that this is very annoying for you, especially considering the delivery time. We will investigate this immediately for you and ensure that your iridium spark plugs are delivered to you as soon as possible. Could you please send us your order number or contact details so that we can help you quickly and appropriately? We thank you for your patience and understanding. Best regards, Susanne",1,motointegrator-nl,I bought 4 iridium spark plugs on 10062025 and i still havent received them today 25062025 A rocket will travel from earth to the moon in 3 days Regards,bought 4 iridium spark plug 10062025 still havent received today 25062025 rocket travel earth moon 3 day regard
The right parts. Well packaged. Fast delivery. Scharp price. Well done!,5,2025-06-24 14:53:49+00:00,NL,"Dear customer, Thank you very much for your enthusiastic review. We are happy to hear that you are satisfied with the quality, packaging and speed of our delivery. Your positive words motivate us to continue this way. Best regards, Susanne",1,motointegrator-nl,The right parts Well packaged Fast delivery Scharp price Well done,right part well packaged fast delivery scharp price well done
Really fast delivery and very good product,5,2025-06-23 10:37:11+00:00,NL,"Dear customer, Thank you very much for your positive review. Great to hear that you are satisfied with the fast delivery and the good quality of the product. We would be happy to help you again with your next order. Kind regards, Susanne",1,motointegrator-nl,Really fast delivery and very good product,really fast delivery good product
Reply from Motointegrator.nl,1,2025-06-20 23:17:40+00:00,NL,"Best customer, We are sorry that your order reached you a day later than promised. We will contact the carrier to reduce its delivery time to the maximum 4 working days allowed for it, so this will not happen again in the future. Kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
"Quick shipping, all parts are good and at very reasonable price.",5,2025-06-20 08:33:04+00:00,NL,"Dear Customer, Thank you for your kind review. We're glad to hear that you are satisfied with the quick shipping, quality parts, and our competitive prices. We look forward to serving you again in the future. Kind regards, Susanne",1,motointegrator-nl,Quick shipping all parts are good and at very reasonable price,quick shipping part good reasonable price
"Company claimed next day delivery on website, but took over a week to get here, contacted them 20 mins after making the order before it was shipped to verify, they said it would take a week, but did not want to cancel the order although it was not even shipped yet.  Company poses as being in NL but stuff ships from Poland or something.EDIT after reply : it said ""next day"" before clicking to buy.  Another point of irritation is the lack of help when trying to cancel an item that wasn't shipped yet, less than an hour after ordering online.  All kinds of nonsense about needing to refuse the part when it arrives (by the way 9 days after ordering) instead of just cancelling the order. Also, the VAT has not been refunded either as was promised.  All in all : just a webshop trying to pouch customers by pretending they have stock in NL, and not willing to help customers.",1,2025-06-13 09:33:23+00:00,US,"Dear customer, Thank you very much for your feedback. I am sorry to hear that your experience did not meet your expectations, especially regarding delivery time and communication. However, I am confident that nowhere on the website does it state that we deliver the next day. We do not offer next-day delivery. Delivery takes up to four working days. Once an order has been placed, it is difficult to cancel, as the work in the warehouse is fully automated. It takes 20 minutes to complete an order and prepare it for dispatch. This process is irreversible. Motointegrator is part of Intercars, the largest Polish seller of car parts. We do not pretend to be anything other than what we are: a reliable company based in Poland with a subsidiary in Germany. I hope this has helped to allay your scepticism. I hope you are satisfied with the fuel pump. Kind regards, Susanne",1,motointegrator-nl,Company claimed next day delivery on website but took over a week to get here contacted them 20 mins after making the order before it was shipped to verify they said it would take a week but did not want to cancel the order although it was not even shipped yet Company poses as being in NL but stuff ships from Poland or somethingEDIT after reply  it said next day before clicking to buy Another point of irritation is the lack of help when trying to cancel an item that wasnt shipped yet less than an hour after ordering online All kinds of nonsense about needing to refuse the part when it arrives by the way 9 days after ordering instead of just cancelling the order Also the VAT has not been refunded either as was promised All in all  just a webshop trying to pouch customers by pretending they have stock in NL and not willing to help customers,company claimed next day delivery website took week get contacted 20 min making order shipped verify said would take week want cancel order although even shipped yet company pose nl stuff ship poland somethingedit reply said next day clicking buy another point irritation lack help trying cancel item wasnt shipped yet less hour ordering online kind nonsense needing refuse part arrives way 9 day ordering instead cancelling order vat refunded either promised webshop trying pouch customer pretending stock nl willing help customer
👌👌👍👍Good  trust,4,2025-06-10 07:04:51+00:00,NL,"Beste klant, Hartelijk dank voor uw positieve beoordeling en het vertrouwen in ons. Wij stellen het zeer op prijs en doen ons best om dit vertrouwen te blijven waarmaken. Met vriendelijke groet, Susanne",1,motointegrator-nl,Good trust,good trust
"All good, came on time ☺️",5,2025-06-09 08:50:53+00:00,NL,"Dear customer, Thank you very much for your positive review. We are delighted to hear that everything was to your satisfaction and that your order was delivered on time. We greatly appreciate your trust in our company. Kind regards, Susanne",1,motointegrator-nl,All good came on time ,good came time
"Up to the time you're asking for a review, the product is yet to arrive.",1,2025-06-07 12:09:06+00:00,NL,"Dear customer, Thank you for your message. We are sorry to hear that it took so long for your order to arrive. We do our best to ensure that deliveries are made as quickly as possible. We will contact the carrier about the delayed delivery. We are glad that the package has finally arrived. If you have any further questions or need assistance, please do not hesitate to contact us. Kind regards, Susanne",1,motointegrator-nl,Up to the time youre asking for a review the product is yet to arrive,time youre asking review product yet arrive
Fast delivery thank you !,5,2025-06-05 16:11:04+00:00,NL,"Dear customer, Thank you very much for your message. We are delighted to hear that the delivery was quick. You're very welcome! Kind regards, Susanne",1,motointegrator-nl,Fast delivery thank you ,fast delivery thank
Reply from Motointegrator.nl,5,2025-05-26 10:24:03+00:00,NL,"Dear customer, Thank you very much for your enthusiastic review. We are delighted to hear that your order was processed and shipped quickly, and that everything is to your satisfaction. Kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
Reply from Motointegrator.nl,5,2025-05-26 10:09:06+00:00,NL,"Dear customer, Thank you very much for your kind words! We’re glad to hear you think so highly of us. Kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
Reply from Motointegrator.nl,5,2025-05-26 09:16:19+00:00,NL,"Dear customer, Thank you for your kind feedback! We’re happy to hear your order arrived quickly and everything was perfect. We look forward to serving you again. Kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
"Hello,Package was not delivered. I havemt received any infromation about it.. Please refund money to my bank account ASAP",1,2025-05-23 09:17:01+00:00,NL,"Dear customer, Thank you for reaching out. We’re very sorry to hear that your package has not been delivered and that you haven’t received any information about it. We understand how frustrating this must be. Please contact us on 085 66 66 766 to allow us to investigate this issue as quickly as possible. We will for sure find a sollution together, including a refund if necessary. Thank you for your patience and understanding. Kind regards, Susanne",1,motointegrator-nl,HelloPackage was not delivered I havemt received any infromation about it Please refund money to my bank account ASAP,hellopackage delivered havemt received infromation please refund money bank account asap
"Competitive prices, fast delivery and professional in communication +++",5,2025-05-22 12:01:57+00:00,NL,"Dear customer, Thank you for your great feedback! We're happy to hear you appreciate our competitive prices, fast delivery, and professional communication. We look forward to serving you again. Kind regards, Susanne",1,motointegrator-nl,Competitive prices fast delivery and professional in communication ,competitive price fast delivery professional communication
Reply from Motointegrator.nl,5,2025-05-20 13:25:48+00:00,NL,"Dear customer, Thank you for your kind feedback! We’re glad to hear you appreciate our sharp prices and great service. We look forward to serving you again. Kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
It was good experience. Items were delivered on times and in good condition.,5,2025-05-20 07:16:01+00:00,NL,"Dear customer, Thank you very much for your positive feedback. We are pleased to hear that your items were delivered on time and in good condition, and that you had a good experience with us. We look forward to serving you again in the future. Kind regards, Susanne",1,motointegrator-nl,It was good experience Items were delivered on times and in good condition,good experience item delivered time good condition
"Good experience, fast delivery!",5,2025-05-19 19:48:49+00:00,NL,"Dear customer, Thank you very much for your kind review. We are pleased to hear that you had a good experience and that the delivery met your expectations in terms of speed. We truly appreciate your trust and hope to serve you again in the future. Kind regards, Susanne",1,motointegrator-nl,Good experience fast delivery,good experience fast delivery
"Great provider, great prices, and descent packaging",5,2025-05-09 12:10:32+00:00,NL,"Dear customer, Thank you very much for your kind review. We are delighted to hear that you are satisfied with our prices, service, and packaging. Your feedback is greatly appreciated. Kind regards, Susanne",1,motointegrator-nl,Great provider great prices and descent packaging,great provider great price descent packaging
"Good prices, glad how it works.",5,2025-04-22 12:18:29+00:00,NL,"Dear customer, Thank you for your kind review. We are pleased to hear that you are happy with how everything works and that you found our prices to be favorable. Your satisfaction is very important to us, and we look forward to assisting you again in the future. Kind regards, Susanne",1,motointegrator-nl,Good prices glad how it works,good price glad work
"The product was good, in came in time abd without troubles. Just what i wanted",5,2025-04-21 17:19:53+00:00,NL,"Dear customer, Thank you for your positive review. We are pleased to hear that the product met your expectations and that it arrived on time without any issues. Your satisfaction is very important to us, and we look forward to serving you again in the future. Kind regards, Susanne",1,motointegrator-nl,The product was good in came in time abd without troubles Just what i wanted,product good came time abd without trouble wanted
Reply from Motointegrator.nl,5,2025-04-17 20:39:14+00:00,NL,"Dear customer, thank you for your positive feedback. With kind regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
"The goods where shipped quick, price compared to Dutch supliers is more realistic.The only negative point is the packing, the inner and outer box was not able to handle the abuse of the transporter. No visible damage to the goods",4,2025-04-17 09:55:15+00:00,NL,"Dear customer, Thank you for your feedback! We're glad to hear that you're happy with the quick shipping and pricing – we always aim to offer great value and service. We’re sorry to hear that the packaging didn’t fully withstand transport. While we’re relieved there was no visible damage to the goods, we’ll definitely look into improving our packaging to better protect your orders in the future. Thanks again for your review – we appreciate your support and hope to serve you again soon! Best regards, Susanne",1,motointegrator-nl,The goods where shipped quick price compared to Dutch supliers is more realisticThe only negative point is the packing the inner and outer box was not able to handle the abuse of the transporter No visible damage to the goods,good shipped quick price compared dutch supliers realisticthe negative point packing inner outer box able handle abuse transporter visible damage good
Reply from Motointegrator.nl,5,2025-04-15 19:59:51+00:00,NL,"Dear customer, thank you for your personal and positive review. I am glad that you are satisfied with the price of our products and the shipping. Best regards, Susanne",1,motointegrator-nl,Reply from Motointegratornl,reply motointegratornl
All things is originally and in time.,5,2025-04-15 13:10:39+00:00,NL,"Dear customer, thank you for your personal and positive review. I am glad that you are satisfied with the  shipment. Best regards, Susanne",1,motointegrator-nl,All things is originally and in time,thing originally time
